"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","INC_cntTotal","INC_cntCorrect","INC_rtMean","INC_rtMedian","INC_rtStDev","INC_nihMedian","INC_accuracy_Fieldname","CON_cntTotal","CON_cntCorrect","CON_rtMean","CON_rtMedian","CON_rtStDev","CON_nihMedian","CON_accuracy_Fieldname","reportDate"
"918","PUF18","3275","17167","NA","flanker","5ms9tbrj51c7utin75okl6jqt7","zfMudyVjEd","8.45907","2018-10-24 09:40:23","42","41","5","1","3.57811","16","15","557.867","432","271.414","432","0.9375","16","16","746.125","370","1052.77","369","1","2018-12-20 18:01:32"
"919","PUF18","3275","17166","NA","flanker","li1inoqup7jd6qpic0jef29d31","M_0U~C5W7@","7.68696","2018-10-10 09:31:34","42","42","5","1","2.68696","16","16","1191.75","705","1188.85","700","1","16","16","684.438","592","290.332","566","1","2018-12-20 18:01:36"
"920","PUF18","3275","17165","NA","flanker","sn319dhfdd70kf4uk983gte3u6","Bq4-yXvLM4","3.57143","2018-10-24 09:37:50","42","30","4","0","1.62012","16","8","1379","1247.5","1014.08","1247.5","0.5","16","12","2321","704","4610.76","704","0.75","2018-12-20 18:01:39"
"921","PUF18","3275","17164","NA","flanker","ka3npau3ahtuveiphd7t2850q0","Fo_dE~sEDh","7.92299","2018-10-10 09:34:32","42","42","5","1","2.92299","16","16","918","729.5","553.37","616","1","16","16","691.062","523.5","466.743","512","1","2018-12-20 18:01:43"
"922","PUF18","3275","17163","NA","flanker","gerb54es517aubb7jgafo0iqr1","hxzpZ9V6Bb","6.76517","2018-10-10 09:35:23","42","34","4","1","2.71755","16","12","703.333","688.5","270.689","688.5","0.75","16","12","579.75","548.5","271.839","554","0.75","2018-12-20 18:01:45"
"923","PUF18","3275","17162","NA","flanker","1if6nar07mnedd5uje918o9f76","PZWd-sr73u","8.09238","2018-10-24 09:40:12","42","42","5","1","3.09238","16","16","867.438","562","854.126","562","1","16","16","811.5","494.5","1096.78","492","1","2018-12-20 18:01:49"
"924","PUF18","3275","17161","NA","flanker","5vgh5ppetp72ch4lempseema64","R6xkz9pvTU","4.75285","2018-10-10 09:37:51","42","39","5","1","0.109993","16","13","4014.15","3031","3330.67","2826.5","0.8125","16","16","806","653","336.899","653","1","2018-12-20 18:01:52"
"925","PUF18","3275","17160","NA","flanker","805kdl0sj1vvte5ahta7huu131","-nk3c@iavJ","3.80952","2018-10-10 09:37:47","42","32","4","0","1.98643","16","6","1305.67","1023","1389.56","1023","0.375","16","16","2361.62","784.5","4355.65","659","1","2018-12-20 18:01:54"
"926","PUF18","3275","17159","NA","flanker","sg78dgl936qkas3td4e8iquc51","ElnYJ~9d7o","3.69048","2018-10-10 09:37:47","42","31","4","0","1.95157","16","6","2409.67","1042.5","2935.69","1042.5","0.375","16","15","1158.13","737","1689.87","655.5","0.9375","2018-12-20 18:01:58"
"927","PUF18","3275","17158","NA","flanker","rmfa19f69bcqtebkrqvhp7g9g0","8oWAxNIuAT","3.92857","2018-10-10 09:37:45","42","33","4","0","2.34814","16","7","1376.29","841","1469.78","841","0.4375","16","16","720.25","685","207.502","685","1","2018-12-20 18:02:00"
"928","PUF18","3275","17157","NA","flanker","1svhrddcke3de5fl77mpg4jdu7","DZR85mOshu","7.2801","2018-10-24 09:39:55","42","40","5","1","2.5182","16","14","844.571","767","256.147","767","0.875","16","16","698.812","658","157.375","658","1","2018-12-20 18:02:03"
"929","PUF18","3275","17157","NA","flanker","1svhrddcke3de5fl77mpg4jdu7","DZR85mOshu","7.2801","2018-10-24 09:39:55","42","40","5","1","2.5182","16","14","844.571","767","256.147","767","0.875","16","16","698.812","658","157.375","658","1","2018-12-20 18:02:03"
"930","PUF18","3275","17157","NA","flanker","ep5lc3tenctgqp1ueagjagfvh7",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:02:03"
"931","PUF18","3275","17156","NA","flanker","j00dvi9ok3kq4i9rn2s96lfe44","WMC~3WKb1@","3.69048","2018-10-24 09:37:54","42","31","4","0","0.308048","16","8","1858.12","896.5","2104","2539","0.5","16","13","696.385","651","554.792","826.5","0.8125","2018-12-20 18:02:06"
"932","PUF18","3275","17152","NA","flanker","tf1bnq4d8qd87v2o86jcmuhh01","@wASGe-Ewq","7.67121","2018-11-07 09:09:01","42","42","5","1","2.67121","16","16","928.5","710.5","573.839","706","1","16","16","772.375","740.5","220.845","719","1","2018-12-20 18:02:17"
"933","PUF18","3275","17151","NA","flanker","44vkij8ao3m7brf68nhlt3uiu4","ugdNyBG6Wv","8.06079","2018-10-24 09:10:50","42","41","5","1","3.17984","16","16","672.125","550.5","358.936","536","1","16","15","472.2","453","99.9523","453","0.9375","2018-12-20 18:02:19"
"934","PUF18","3275","17150","NA","flanker","mgr1o663ugopr32gs9097tggt6","OrWK7WCuox","6.3759","2018-10-10 09:04:17","42","41","5","1","1.49495","16","15","4580.2","1391","9536.02","1335","0.9375","16","16","1090.12","993","658.604","993","1","2018-12-20 18:02:23"
"935","PUF18","3275","17149","NA","flanker","fpqrlg71pjk10hj99oimdgmj33","OBOyJw~XnT","5.71556","2018-10-10 09:03:42","42","41","5","1","0.834609","16","15","2374.6","1909","1434.39","1909","0.9375","16","16","2546.5","2191.5","1778.67","2191.5","1","2018-12-20 18:02:25"
"936","PUF18","3275","17147","NA","flanker","qhqu3biea3hg9t3rr6qbe86q96","ORoC8GeCj@","6.38685","2018-10-10 09:03:38","42","42","5","1","1.38685","16","16","3104","1446","3373.33","1415.5","1","16","16","1083.69","695","818.717","684","1","2018-12-20 18:02:29"
"937","PUF18","3275","17146","NA","flanker","cnd6vcjaljpgff0vtt86pkjmu4","eJ27fUArDz","3.80952","2018-10-10 09:00:04","42","32","4","0","1.70802","16","6","1721","1189.5","1570.09","1189.5","0.375","16","16","1280.12","679.5","1416.89","679.5","1","2018-12-20 18:02:32"
"938","PUF18","3275","17145","NA","flanker","ut0krr0r5pftlu7pv72aqre1d2","IbtknAssAh","3.69048","2018-10-10 08:59:34","42","31","4","0","1.90177","16","6","1031","1071","225.405","1071","0.375","16","15","1021.2","896","605.046","804.5","0.9375","2018-12-20 18:02:34"
"939","PUF18","3275","17144","NA","flanker","g41299p4fi2bt17liit6ngkcq3","Y3CBLo@ikF","7.63623","2018-10-24 09:04:46","42","42","5","1","2.63623","16","16","829.375","719.5","341.78","719.5","1","16","16","630.5","621.5","103.8","621.5","1","2018-12-20 18:02:37"
"940","PUF18","3275","17143","NA","flanker","r89cngdkid11qndvvevtrdpmo5","c7hD1FUd9o","3.69048","2018-11-07 08:57:43","42","31","4","0","1.73696","16","8","2149.25","1171","2219.22","1171","0.5","16","13","912.385","619","1131.88","583","0.8125","2018-12-20 18:02:40"
"941","PUF18","3275","17142","NA","flanker","43ja7ele6v1t0o3vst3ta87gl0","hIeXa~8kiI","7.3388","2018-10-24 09:02:49","42","40","5","1","2.57689","16","15","966.6","778","550.029","743","0.9375","16","15","902.133","746","442.92","746","0.9375","2018-12-20 18:02:42"
"942","PUF18","3275","17141","NA","flanker","ge1p6mp6inhfopfhhen86cpos2","IV~HScY2hk","7.12293","2018-10-24 09:02:43","42","39","5","1","2.48008","16","13","960","783","412.051","783","0.8125","16","16","1054.06","836","591.412","836","1","2018-12-20 18:02:44"
"943","PUF18","3275","17140","NA","flanker","j845di0196mk4pq6kt6tifuas2","~QHGlHCCkQ","8.18847","2018-10-10 08:59:27","42","42","5","1","3.18847","16","16","535.562","533.5","94.2323","533.5","1","16","16","541.875","452.5","297.593","452.5","1","2018-12-20 18:02:47"
"944","PUF18","3275","17139","NA","flanker","rh9sjvubtks2dogduic5c0ilm6","BVDfC31-vQ","3.57143","2018-10-10 08:59:00","42","30","4","0","0","16","4","3356","3338.5","1763.96","3000","0.25","16","16","1300.75","865.5","1615.34","834","1","2018-12-20 18:02:50"
"945","PUF18","3275","17138","NA","flanker","f4rbdkbf30oeacafcgukeuoq90","uW-0IHBPkD","7.12691","2018-10-10 08:57:41","42","34","4","1","3.07929","16","9","1367.33","566","2387.28","566","0.5625","16","15","713.067","587","469.296","587","0.9375","2018-12-20 18:02:52"
"946","PUF18","3275","17137","NA","flanker","r35bahdlkv0nifc1e66b3disi2","UKNMTR4DoZ","7.28809","2018-10-24 08:56:02","42","39","5","1","2.64524","16","14","1220.36","725","1085.23","716","0.875","16","15","749.533","656","296.656","656","0.9375","2018-12-20 18:02:54"
"947","PUF18","3275","17136","NA","flanker","gtv8ojvdb50sp5ol639kra4472","N5THatm7R~","7.13833","2018-10-10 09:02:23","42","39","5","1","2.49547","16","13","1363.54","790","1756.4","776.5","0.8125","16","16","1586.44","978.5","1705.71","978.5","1","2018-12-20 18:02:57"
"948","PUF18","3275","17135","NA","flanker","fs3ch7iu2iaadb74nkq0kgmue7","_wddU4@~Yj","7.57788","2018-10-10 09:02:17","42","39","5","1","2.93502","16","15","779.6","612","324.828","612","0.9375","16","14","510.929","464.5","210.581","464.5","0.875","2018-12-20 18:03:01"
"949","PUF18","3275","17134","NA","flanker","j0dhrr717c0d6j622bbtvlkpc1","w7_DY70GXU","4.7619","2018-10-10 09:02:25","42","40","5","1","0","16","14","4387.21","4224","2778.45","3000","0.875","16","16","1021.12","857.5","652.803","857.5","1","2018-12-20 18:03:04"
"950","PUF18","3275","17133","NA","flanker","2p99qajvflam59gt21i28f71m0","8xoNZgiW2_","7.56735","2018-10-10 09:05:24","42","39","5","1","2.92449","16","14","875.071","615.5","497.595","615.5","0.875","16","15","689.4","601","310.724","601","0.9375","2018-12-20 18:03:09"
"951","PUF18","3275","17132","NA","flanker","npiliob1j0q9avujfj5t47rpb3","gdNfJ-LQxV","6.88461","2018-10-10 09:06:02","42","42","5","1","1.88461","16","16","1633.69","1112.5","1465.58","1081","1","16","16","1192.88","845","1037.39","845","1","2018-12-20 18:03:13"
"952","PUF18","3275","17100","NA","flanker","6ajavgipjd9dptnr1p3halce50","IJ6eANZMsC","6.80427","2018-10-10 10:12:58","42","39","5","1","2.16142","16","14","1657.43","930.5","1644.9","930.5","0.875","16","15","1681.6","787","3378.55","747.5","0.9375","2018-12-20 18:04:30"
"953","PUF18","3275","17099","NA","flanker","d1pfrduu8rvpsks416qen4uem1","sxEMZhisHx","8.14971","2018-10-10 10:12:32","42","39","5","1","3.50685","16","15","976.533","502","1466.66","449","0.9375","16","14","465","416","201.023","416","0.875","2018-12-20 18:04:34"
"954","PUF18","3275","17098","NA","flanker","3ffk6qva9mpmejsddv35minvv3","7aMBrAyiYe","8.53169","2018-10-10 10:10:55","42","42","5","1","3.53169","16","16","512.562","446","215.323","443","1","16","16","472.875","427","150.538","425","1","2018-12-20 18:04:37"
"955","PUF18","3275","17097","NA","flanker","28302enehmqi4n7u52cs8udo64","FnQdDlu9Yr","8.2789","2018-10-10 10:09:23","42","42","5","1","3.2789","16","16","719.188","538","500.291","508","1","16","16","518","470","121.513","470","1","2018-12-20 18:04:39"
"956","PUF18","3275","17096","NA","flanker","1umubtbi60ln08ucdsjc4ljfc2","VPGlTPZ0oR","7.83942","2018-10-10 10:09:31","42","38","5","1","3.31561","16","12","709.417","498","434.129","498","0.75","16","16","461.75","435","86.4211","435","1","2018-12-20 18:04:42"
"957","PUF18","3275","17095","NA","flanker","1ec2397h1emgfa4ibf77vch634",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:04:46"
"958","PUF18","3275","17094","NA","flanker","7278oit9v44g6brqq873ppr3c5","m5quAuHwbn","7.66598","2018-10-10 10:08:22","42","42","5","1","2.66598","16","16","719.5","708","205.567","708","1","16","16","490.125","472.5","73.861","472.5","1","2018-12-20 18:04:49"
"959","PUF18","3275","17093","NA","flanker","ipg2m5bt8db1q2n5kel9vj9ol3","9MMnnV9_7f","8.20395","2018-10-10 10:09:46","42","39","5","1","3.5611","16","14","496.429","441","262.753","436","0.875","16","15","397.867","389","63.121","389","0.9375","2018-12-20 18:04:52"
"960","PUF18","3275","17092","NA","flanker","ru7fhoq1tpvr6858iovqjg7ri7","QIAFW@raxy","7.73041","2018-10-10 10:09:53","42","40","5","1","2.96851","16","14","815.429","601","426.468","601","0.875","16","16","595.75","555.5","187.908","542","1","2018-12-20 18:04:55"
"961","PUF18","3275","17091","NA","flanker","ro6ena8pv8bkkpsjnacm3bahe1","rsOeM6ZV9_","7.02523","2018-10-10 10:13:58","42","38","5","1","2.50142","16","12","1352.08","840","1765.1","774","0.75","16","16","820.812","631.5","540.392","623","1","2018-12-20 18:04:59"
"962","PUF18","3275","17090","NA","flanker","b0mr9s2fut1u16p4t3731vocr4","fR4eoBxETe","7.95626","2018-10-10 10:12:37","42","42","5","1","2.95626","16","16","674.188","605","258.52","605","1","16","16","578.688","537","137.881","537","1","2018-12-20 18:05:01"
"963","PUF18","3275","17089","NA","flanker","89dq1s2vc986v3413lpo286h92","_7QInHuucb","7.60282","2018-10-10 10:16:10","42","40","5","1","2.84092","16","14","854.786","646","582.743","644","0.875","16","16","567.688","523","124.74","521","1","2018-12-20 18:05:06"
"964","PUF18","3275","17088","NA","flanker","mlj0bcqouleos7a06kd5k6vhn6","SWvqy3TK3p","7.58686","2018-10-10 10:15:59","42","42","5","1","2.58686","16","16","1277.25","768","1227.48","739","1","16","16","3615.81","1045.5","10545.6","960","1","2018-12-20 18:05:09"
"965","PUF18","3275","17087","NA","flanker","9dpf84cg7pq12rbj0k7cn9pc61","Np3gFv0ODz","3.45238","2018-10-10 10:17:00","42","29","3","0","2.76784","16","3","659.333","670","36.1985","670","0.1875","16","16","712.75","594.5","356.913","594.5","1","2018-12-20 18:05:11"
"966","PUF18","3275","17086","NA","flanker","oo550pa66c9u8c183hts03lon5","8ejwq9muOa","7.77845","2018-10-10 10:12:52","42","39","5","1","3.13559","16","13","669.692","549","327.873","549","0.8125","16","16","515.5","477","87.3583","477","1","2018-12-20 18:05:14"
"967","PUF18","3275","17085","NA","flanker","20j35ei89ptk70aljgc5o1j4d1","G-EP9lcqE5","7.21158","2018-10-10 10:15:38","42","40","5","1","2.44967","16","14","4875.86","1039","13050.4","796","0.875","16","16","858.062","695.5","409.251","695.5","1","2018-12-20 18:05:17"
"968","PUF18","3275","17084","NA","flanker","amrgbea5ovstr3gvle8to8jps2","pc7lkKs6Uz","7.53665","2018-10-10 10:15:59","42","40","5","1","2.77474","16","14","1261.43","667.5","1267.63","667.5","0.875","16","16","635.438","539.5","271.72","539.5","1","2018-12-20 18:05:20"
"969","PUF18","3275","17083","NA","flanker","rtae3pkb9uab4m43ep8salqof0","CPbFvs4nd0","7.78182","2018-10-10 10:16:01","42","39","5","1","3.13896","16","13","771.308","548","550.566","548","0.8125","16","16","664.25","553.5","274.514","553.5","1","2018-12-20 18:05:24"
"970","PUF18","3275","17077","NA","flanker","mnep1hbiftlj0p4c4er9p2j2g4","SSFeXc-~fK","7.73777","2018-11-28 09:03:04","42","42","5","1","2.73777","16","16","1012.56","701.5","866.369","681","1","16","16","736.375","719.5","216.74","719.5","1","2018-12-20 18:05:37"
"971","PUF18","3275","17076","NA","flanker","qssgb9ve7nbtea53jvioi9c1p0","qp~AuHq_@B","7.54653","2018-10-31 09:00:22","42","36","4","1","3.26082","16","10","556.5","513","192.79","513","0.625","16","16","460.938","448","84.9647","448","1","2018-12-20 18:05:40"
"972","PUF18","3275","17075","NA","flanker","jv84eibila366j5hrc9kb7res0","V4LIEysO@u","8.28387","2018-10-31 08:57:18","42","41","5","1","3.40291","16","16","496.875","475","97.1623","475","1","16","15","627.467","441","473.818","441","0.9375","2018-12-20 18:05:43"
"973","PUF18","3275","17074","NA","flanker","n2bu1dqbtnhs0qsj9suedbqfc6","zhJEojFBPn","5.99063","2018-10-24 08:56:34","42","36","4","1","1.70492","16","12","1314.5","1191.5","526.866","1191.5","0.75","16","14","818.5","753","326.916","753","0.875","2018-12-20 18:05:45"
"974","PUF18","3275","17073","NA","flanker","nun2e5iqctbkrsjjmu15dncs36","XG4ICGjoxu","7.73502","2018-10-10 08:57:31","42","40","5","1","2.97312","16","14","677.5","599.5","359.847","599.5","0.875","16","16","522.562","538.5","184.565","554","1","2018-12-20 18:05:48"
"975","PUF18","3275","17072","NA","flanker","6rnmvbru2r6ksmchcnsciqckp0","Jl3CLc2POu","8.11143","2018-10-10 09:00:14","42","41","5","1","3.23048","16","15","752.133","543","622.849","521.5","0.9375","16","16","563.188","489.5","256.423","489","1","2018-12-20 18:05:51"
"976","PUF18","3275","17071","NA","flanker","jvr12so6ktifsp2eoqqf6ompu5","QRT3iasfXZ","2.85714","2018-10-10 08:58:30","42","24","3","0","1.06945","16","1","1681","1681","0","1681","0.0625","16","13","706.846","633","337.65","633","0.8125","2018-12-20 18:05:55"
"977","PUF18","3275","17070","NA","flanker","fpcpe66s9mltksvr4t68mj0io2","qyPVQygg~P","2.97619","2018-10-10 09:04:12","42","25","3","0","2.06384","16","3","1148.67","981","846.053","981","0.1875","16","12","1094.75","649","1246.74","591","0.75","2018-12-20 18:06:03"
"978","PUF18","3275","17069","NA","flanker","npc9f13vibtga9rk41kvs9t827","myQl88rg16","7.45909","2018-10-10 09:04:38","42","41","5","1","2.57814","16","15","1108.07","745","797.882","742.5","0.9375","16","16","1013.69","733.5","976.548","719","1","2018-12-20 18:06:07"
"979","PUF18","3275","17068","NA","flanker","eoflt3i7456pgk77or5itd5dk1","bs8V@umJ5F","8.84924","2018-10-10 09:00:37","42","42","5","1","3.84924","16","16","375.5","373","75.8226","373","1","16","16","347.188","354.5","51.4253","354.5","1","2018-12-20 18:06:18"
"980","PUF18","3275","17067","NA","flanker","m9ki2711vs254890bk4dcmoef7","RYAwNiVPka","3.33333","2018-10-10 09:04:27","42","28","3","0","0.84382","16","4","2120.25","1899.5","1051.77","1899.5","0.25","16","14","2241.86","694.5","3779.73","543","0.875","2018-12-20 18:06:22"
"981","PUF18","3275","17066","NA","flanker","83e1q0ja3s3uj9dg22ed0dlqv1","4Fdq5Xe_3X","7.82495","2018-10-10 09:08:20","42","40","5","1","3.06305","16","14","1653.93","799.5","2392.03","571","0.875","16","16","2007.44","703","3625.35","682","1","2018-12-20 18:06:35"
"982","PUF18","3275","17065","NA","flanker","c0rb2h8dc4gti1seau43upe8m1","OOmYn5EYN-","7.55036","2018-10-10 09:00:54","42","34","4","1","3.50274","16","13","400.615","450","109.462","450","0.8125","16","11","372.727","417","125.537","419.5","0.6875","2018-12-20 18:06:37"
"983","PUF18","3275","17064","NA","flanker","0e0d48cr6vkuic94gjq86baqk3","zj@stv9p-P","7.93755","2018-10-10 09:02:48","42","41","5","1","3.05659","16","15","625.6","573","169.652","573","0.9375","16","16","707.25","547.5","344.899","547.5","1","2018-12-20 18:06:40"
"984","PUF18","3275","17063","NA","flanker","vr5brp4ut7pdk4ut77358glpc4","-Yvdb_uSZ_","3.45238","2018-10-10 08:58:59","42","29","3","0","2.60191","16","5","1009.2","733","555.351","733","0.3125","16","14","935.5","685","729.832","681","0.875","2018-12-20 18:06:42"
"985","PUF18","3275","17062","NA","flanker","mjfeqhevt4c2teflaohqudm636","4Zc0rbqX1v","3.45238","2018-10-10 09:05:58","42","29","3","0","3.34551","16","5","529","490","354.592","490","0.3125","16","14","721.357","571","350.572","571","0.875","2018-12-20 18:06:45"
"986","PUF18","3275","17061","NA","flanker","e3pes64dvkub54rgg6g34nbrq2","9QVcjOyosK","6.68607","2018-10-10 08:59:07","42","35","4","1","2.5194","16","10","774.4","766.5","342.992","766.5","0.625","16","15","637","605","251.179","550.5","0.9375","2018-12-20 18:06:47"
"987","PUF18","3275","17060","NA","flanker","7v15ha9q5tcg78nvqmsug796d4","_0szG0BSJ_","2.97619","2018-10-10 08:59:23","42","25","3","0","5","16","2","80","80","101.823","200","0.125","16","13","1348.38","896","1706.78","896","0.8125","2018-12-20 18:06:51"
"988","PUF18","3275","17059","NA","flanker","h33u4kevvat9dokvtvtf84jnl5","ZaH5IXlHje","8.12386","2018-10-10 09:01:31","42","41","5","1","3.24291","16","15","524","518","131.364","518","0.9375","16","16","449.25","437.5","121.952","434","1","2018-12-20 18:06:54"
"989","PUF18","3275","17058","NA","flanker","jauo62o2vq9qg90roe5hjbgf12","yP1e-QN5~q","7.66338","2018-10-10 09:03:31","42","42","5","1","2.66338","16","16","876.375","734","501.433","709","1","16","16","661.375","603","247.126","603","1","2018-12-20 18:06:58"
"990","PUF18","3275","17051","NA","flanker","cl1o6e27m3jk6gfss33dbrv083","2qR5gg9tqV","7.70021","2018-10-16 10:06:50","42","38","5","1","3.1764","16","13","661.692","537","253.363","537","0.8125","16","15","31536.9","535","119911","521.5","0.9375","2018-12-20 18:07:14"
"991","PUF18","3275","17045","NA","flanker","aa79s8s1fpu06fvtsv64kbmmq0","PCN~x6Py7P","6.47296","2018-12-11 10:07:59","15","15","5","1","1.47295","1","1","1351","1351","0","1351","1","4","4","672.75","476","416.54","476","1","2018-12-20 18:07:26"
"992","PUF18","3275","17044","NA","flanker","mfkljbt07qjn06gr8unhh7pi06",,"5","0000-00-00 00:00:00","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2018-12-20 18:07:28"
"993","PUF18","3275","17043","NA","flanker","snii2dnm3adtdd0kj6ebdlln87","t1qd8FW9hb","8.21894","2018-12-11 10:02:37","42","41","5","1","3.33799","16","16","513.812","496.5","156.702","492","1","16","15","580.067","527","123.344","527","0.9375","2018-12-20 18:07:31"
"994","PUF18","3275","16998","NA","flanker","792g1l1keo6vvqdp41v1d107l7","omQhNaMrXi","6.35705","2018-10-16 08:58:10","42","38","5","1","1.83324","16","13","1523.62","1213","1113.98","1111.5","0.8125","16","15","845.133","745","354.371","745","0.9375","2018-12-20 18:08:17"
"995","PUF18","3275","16996","NA","flanker","ur4imeh908u9lut1u4cg0o3e31","vsjbcs7LgQ","3.57143","2018-10-16 08:56:50","42","30","4","0","1.58711","16","6","1085.67","1105","656.506","1270","0.375","16","14","538.286","504.5","249.128","512","0.875","2018-12-20 18:08:28"
"996","PUF18","3275","16960","NA","flanker","r52vh0n9kunftvgk33kaf3t621","F1f98GaidH","6.94834","2018-11-20 09:34:17","42","35","4","1","2.78167","16","9","996.444","665","1085.27","665","0.5625","16","16","851.562","593","804.479","589","1","2018-12-20 18:09:43"
"997","PUF18","3275","16959","NA","flanker","o8fo5brdpqeau22dbf6suvjjq3","@lzEJWSkFc","5.78898","2018-10-23 09:36:26","42","36","4","1","1.50327","16","12","2959.25","1557.5","3162.59","1329","0.75","16","14","1097.71","589.5","1901.71","589.5","0.875","2018-12-20 18:09:48"
"998","PUF18","3275","16958","NA","flanker","n0u0jj223jctrlrr7r5d2re3n0","p1k~W~E-MM","8.35519","2018-10-23 09:32:49","42","41","5","1","3.47424","16","15","473.8","457","85.3741","457","0.9375","16","16","495.375","479","131.2","479","1","2018-12-20 18:09:50"
"999","PUF18","3275","16957","NA","flanker","rj25f4enuu7agdv5h6pn255ti2","qURuI7IeYt","8.13559","2018-10-23 09:33:25","42","42","5","1","3.13559","16","16","577.875","549","115.588","549","1","16","16","567.625","519.5","161.592","519.5","1","2018-12-20 18:09:53"
"1000","PUF18","3275","16956","NA","flanker","e55pd168b1ede10o8s6nhtijd6","7TO_P377yA","7.58695","2018-10-16 09:37:48","42","39","5","1","2.94409","16","14","898","609.5","639.801","609","0.875","16","15","606.133","482","309.006","475.5","0.9375","2018-12-20 18:09:59"
"1001","PUF18","3275","16955","NA","flanker","gv19m65dldiaj6786vnebrdu05","CYXg3sgsaF","7.911","2018-10-16 09:31:59","42","40","5","1","3.1491","16","14","948.929","578.5","898.404","545","0.875","16","16","450.562","487","146.118","498","1","2018-12-20 18:10:01"
"1002","PUF18","3275","16954","NA","flanker","bguv33luoi36g4uksultb0qs94","HtjOd@i4_D","7.87127","2018-10-16 09:32:32","42","42","5","1","2.87127","16","16","656.438","633.5","133.899","633.5","1","16","16","637.562","605","103.968","605","1","2018-12-20 18:10:17"
"1003","PUF18","3275","16953","NA","flanker","q7o5dhnbm76bu8b96lu7iledj1","-ilj0wZCKR","7.74347","2018-10-16 09:34:04","42","39","5","1","3.10061","16","13","1097.23","593","1747.56","559.5","0.8125","16","16","636.938","477","528.3","475","1","2018-12-20 18:10:29"
"1004","PUF18","3275","16952","NA","flanker","ev6ojstv2lmf8j9jkjgap9tsj1","sn@y2_tHHK","3.57143","2018-10-23 09:28:51","42","30","4","0","1.76636","17","9","3681.22","975","8392.97","1152.5","0.529412","15","11","4872.73","704","13770","644.5","0.733333","2018-12-20 18:10:32"
"1005","PUF18","3275","16951","NA","flanker","6b6cb03subpebja03nkbn38i30","g3zUmgdIP7","6.68053","2018-10-16 09:31:46","42","39","5","1","2.03767","16","14","1174.29","995","583.636","995","0.875","16","15","676.6","537","272.841","537","0.9375","2018-12-20 18:10:34"
"1006","PUF18","3275","16949","NA","flanker","ro23htr72pukkkbr08tqlt7h25","T@kaIBLhRO","8.20586","2018-10-23 09:32:22","42","42","5","1","3.20586","16","16","563.562","528.5","116.501","528.5","1","16","16","594.875","506.5","379.621","477","1","2018-12-20 18:10:37"
"1007","PUF18","3275","16941","NA","flanker","0h6brfl1um2dv1pigpa1jkedv1","EdATRsH3Mi","3.92857","2018-10-23 09:01:10","42","33","4","0","2.68828","16","8","826.75","699.5","543.082","699.5","0.5","16","15","703","599","503.065","599","0.9375","2018-12-20 18:10:43"
"1008","PUF18","3275","16940","NA","flanker","l191dq3p8a1nuau7lc45okf7v0","0hQz7C4wLv","7.35524","2018-10-23 08:59:36","42","36","4","1","3.06953","16","10","2043.5","569","3039.12","569","0.625","16","16","536.938","425","272.478","425","1","2018-12-20 18:10:47"
"1009","PUF18","3275","16939","NA","flanker","8f4p717094qbtg874sonv1rp43","oBSiX8kWkg","3.33333","2018-10-23 08:58:44","42","28","3","0","4.08381","16","10","329.2","266","425.091","328.5","0.625","16","8","1038.25","764","924.786","772","0.5","2018-12-20 18:10:49"
"1010","PUF18","3275","16938","NA","flanker","ddjphaoosocpkhsoqr129j7n90","cU4FKlqdbg","7.71621","2018-10-23 09:03:18","42","42","5","1","2.71621","16","16","764.5","689","255.943","689","1","16","16","672.125","660","216.245","655","1","2018-12-20 18:10:51"
"1011","PUF18","3275","16937","NA","flanker","3rvv2qtepbclrsok4kpim87593","c8znSkaNH1","6.87462","2018-10-16 09:00:39","42","41","5","1","1.99367","16","15","1135.53","1073","560.022","1019","0.9375","16","16","698.562","681","148.078","681","1","2018-12-20 18:10:54"
"1012","PUF18","3275","16936","NA","flanker","vmguqaff0n55c36l3hia8bojr6","7Hck6qGlOh","8.10227","2018-10-16 08:56:05","42","42","5","1","3.10227","16","16","638.438","561.5","252.087","559","1","16","16","609.25","511","250.514","511","1","2018-12-20 18:11:01"
"1013","PUF18","3275","16930","NA","flanker","f05q48brfmbsq4vtr2pidpci20","C1ywahqr4A","7.5327","2018-10-16 08:56:50","42","42","5","1","2.5327","16","16","808.688","765","205.698","761","1","16","16","802.438","679","333.757","679","1","2018-12-20 18:11:03"
"1014","PUF18","3275","17298","NA","flanker","1pb1mr9ifcmlcnbs1sipso5j90","YITmCabQxd","4.47352","2018-10-09 10:11:00","21","17","4","1","0.4259","5","1","2382","2382","0","2382","0.2","6","6","1978.5","2134","1217.27","2134","1","2018-12-20 18:11:18"
"1015","PUF18","3275","17297","NA","flanker","g7eh1s9qid2t1of8vncusm93g1","6nK9zp7~PV","5.65447","2018-10-16 10:00:40","30","24","4","1","1.65447","9","5","1279.6","496","1546","1224.5","0.555556","11","9","1550.89","455","3296.74","455","0.818182","2018-12-20 18:11:21"
