"id","accessCode","itemID","userID","participantID","task","sesID","instanceID","nihScore","dataTimestamp","trialsCount","trialsCorrect","nihAccuracy","nihAccPass","nihRTScore","nondominant_cntTotal","nondominant_cntCorrect","nondominant_rtMean","nondominant_rtMedian","nondominant_rtStDev","nondominant_nihMedian","nondominant_accuracy_Fieldname","dominant_cntTotal","dominant_cntCorrect","dominant_rtMean","dominant_rtMedian","dominant_rtStDev","dominant_nihMedian","dominant_accuracy_Fieldname","reportDate"
"98","PUF18","3277","17632","NA","dccs","mnteuumvaek7mjkfai50av3dq6","pub__Jv~pazJq~","7.6594","2018-10-23 13:24:11","39","38","5","1","2.7876","6","5","879.4","831","186.812","831","0.833333","23","23","730.522","658","224.787","658","1","2019-03-20 15:30:42"
"97","PUF18","3277","17634","NA","dccs","rcle5f29prt2lk0fnn8vure5t3","pub_cAu9K9L91S","6.44812","2018-10-23 13:24:57","39","35","4","1","1.96094","6","2","1216","1216","486.489","1216","0.333333","23","23","1115.52","853","628.263","853","1","2019-03-20 15:30:39"
"96","PUF18","3277","17635","NA","dccs","a5ptpg5np44bj8peqo5c12vkt0","pub_3SxIvxnZuX","7.42068","2018-10-23 13:26:46","39","35","4","1","2.9335","6","4","781.25","777","121.774","777","0.666667","23","21","1414.81","1079","885.314","1068.5","0.913043","2019-03-20 15:30:36"
"95","PUF18","3277","17636","NA","dccs","vvoo3mrfrsir33equm9t3nc2o3","pub_eHjx1Z9JHa","7.27149","2018-10-23 13:23:41","40","39","5","1","2.39649","7","7","1471","995","1046.75","995","1","23","22","1315.45","1171","765.68","1171","0.956522","2019-03-20 15:30:34"
"94","PUF18","3277","17637","NA","dccs","7n642kf3naghdaklaee7oevug6","pub_d8WbxiCrXP","7.28912","2018-10-23 13:23:39","39","37","5","1","2.54553","6","5","1014","929","248.715","929","0.833333","23","22","766.955","671.5","385.524","667","0.956522","2019-03-20 15:30:32"
"93","PUF18","3277","17638","NA","dccs","rgfb2qodsu6c1jjprfn5043rm0","pub_WtFQJcWly9","6.57144","2018-10-30 13:28:12","39","34","4","1","2.21246","6","3","1044.33","1083","216.604","1083","0.5","23","21","945.571","832","559.674","821","0.913043","2019-03-20 15:30:30"
"92","PUF18","3277","17640","NA","dccs","8da5qdh3u24ngmh1vmqhk9aci3","pub_aYoKwHLXT9","8.19012","2018-10-23 13:20:53","39","37","5","1","3.44653","6","6","645","613.5","175.175","613.5","1","23","21","543.238","498","198.71","486","0.913043","2019-03-20 15:30:26"
"91","PUF18","3277","17641","NA","dccs","qbest2dplirtau4c3nm0bfcg63","pub_ThXTrH20yD","6.8715","2018-10-23 13:22:21","39","37","5","1","2.12791","6","5","1202.6","1126","288.548","1126","0.833333","23","22","1158.23","857.5","1097.52","857.5","0.956522","2019-03-20 15:30:24"
"90","PUF18","3277","17642","NA","dccs","darrhja936rrmcb5brrmcuh0b6","pub_VbhYwdAiNy","8.16297","2018-10-30 13:18:39","39","38","5","1","3.29118","6","5","844","659","373.482","659","0.833333","23","23","870","727","412.713","727","1","2019-03-20 15:30:22"
"89","PUF18","3277","17645","NA","dccs","mstbbk8srf1qb6fcqjjjq9can5","pub_dKKb5ExsZ-","2.05128","2018-10-30 13:33:16","39","16","2","0","1.922","6","6","1377.17","1238","742.106","1238","1","23","0","0","0","0","0","0","2019-03-20 15:30:16"
"88","PUF18","3277","17651","NA","dccs","mhalnehecbbqc7hu6q7v8cfa64","pub_bwE51bahYY","8.03812","2018-10-23 14:06:28","39","38","5","1","3.16633","6","5","687.2","698","119.746","698","0.833333","23","23","724.565","612","332.021","607","1","2019-03-20 15:30:08"
"87","PUF18","3277","17653","NA","dccs","g5jrdobm68q4t47nc35nd58o71","pub_4iHLED1tXs","6.9786","2018-10-23 14:11:38","39","38","5","1","2.1068","6","5","1398","1137","825.083","1137","0.833333","23","23","1663.96","1452","929.586","1452","1","2019-03-20 15:30:04"
"86","PUF18","3277","17654","NA","dccs","n62lj8drqmnidu7us8ujp0k836","pub_DG1H@qW6PD","2.30769","2018-10-23 14:06:19","39","18","2","0","3.71561","6","6","653.833","542","354.5","542","1","23","2","766.5","766.5","512.652","766.5","0.0869565","2019-03-20 15:30:02"
"85","PUF18","3277","17655","NA","dccs","6qo9lpuv3hnukqaeja4mo20ma2","pub_ywoy02SKuN","7.51535","2018-10-30 14:06:21","40","40","5","1","2.51535","7","7","1091.57","942","287.631","942","1","23","23","1263.22","1206","524.957","1157","1","2019-03-20 15:30:00"
"84","PUF18","3277","17657","NA","dccs","k19m8c2bsjf96qh4ot9rsg5iu1","pub_Wk~QloJkTe","6.5121","2018-10-23 14:10:15","39","36","5","1","1.89672","6","4","1266.25","1252.5","374.241","1252.5","0.666667","23","22","903.455","821.5","253.837","821.5","0.956522","2019-03-20 15:29:56"
"83","PUF18","3277","17659","NA","dccs","ugi8tr5uc7ntsul5fk0gocvjp6","pub_K@JECHZGdp","2.05128","2018-10-23 14:02:03","39","16","2","0","3.76628","6","6","556.167","529.5","154.03","529.5","1","23","0","0","0","0","0","0","2019-03-20 15:29:53"
"82","PUF18","3277","17661","NA","dccs","rslrlr2dd8pql5mut9fir0k385","pub_f8S70Dt8DI","7.5532","2018-10-30 14:02:52","39","35","4","1","3.06602","6","3","726","731","9.53939","731","0.5","23","22","732.591","693.5","262.15","693.5","0.956522","2019-03-20 15:29:50"
"81","PUF18","3277","17662","NA","dccs","551snu5q7g6ql9r6diqrfirgo1","pub_DkNwp9dgIo","7.65662","2018-10-23 14:03:34","39","35","4","1","3.16944","6","5","747.2","697","136.494","697","0.833333","23","20","819.35","761.5","265.874","761.5","0.869565","2019-03-20 15:29:48"
"80","PUF18","3277","17663","NA","dccs","75nt8ak7v77dqnvbut0euvfj14","pub_l~UgbdIpko","8.24206","2018-10-23 14:04:34","39","37","5","1","3.49847","6","6","612.167","599","148.554","599","1","23","21","1065.29","938","492.466","938","0.913043","2019-03-20 15:29:46"
"79","PUF18","3277","17665","NA","dccs","prej76jfa3avm6fufutl91mgd1","pub_1NE6utEMqS","2.17949","2018-10-23 14:06:56","39","17","2","0","3.82025","6","6","514.167","516.5","128.644","516.5","1","23","1","475","475","0","475","0.0434783","2019-03-20 15:29:43"
"78","PUF18","3277","17666","NA","dccs","819bj5gjmohqbupbteqeupvvm0","pub_jQqJnYIe08","2.05128","2018-10-30 14:05:30","39","16","2","0","2.6156","6","6","860.333","899.5","303.378","899.5","1","23","0","0","0","0","0","0","2019-03-20 15:29:41"
"77","PUF18","3277","17667","NA","dccs","ehdame53a6db1srsu7a5m3l2v4","pub_eJW4Eyoy53","6.0208","2018-10-23 14:06:21","39","36","5","1","1.40542","6","4","1698.5","1570.5","458.012","1570.5","0.666667","23","22","1452","1291","655.47","1291","0.956522","2019-03-20 15:29:38"
"76","PUF18","3277","17668","NA","dccs","4i8fe6avsrhr1obsc088s8k4g7","pub_9SA8mNHRMX","7.39844","2018-10-30 14:03:31","39","35","4","1","2.91126","6","3","971.333","785","341.087","785","0.5","23","22","1257.32","876","1250.89","876","0.956522","2019-03-20 15:29:37"
"75","PUF18","3277","17669","NA","dccs","87u18roadedsu0lpu3p2m8ga04","pub_-dvr94qQ14","6.9222","2018-10-30 14:06:31","39","35","4","1","2.43502","6","4","1758","977.5","1733.28","977.5","0.666667","23","21","1073.19","832","591.614","832","0.913043","2019-03-20 15:29:35"
"74","PUF18","3277","17670","NA","dccs","e3001m7gel6fujrv6l49v6e786","pub_UNLU7zR2yT","2.17949","2018-10-23 14:02:43","39","17","2","0","3.34793","6","6","725.333","642","252.45","642","1","23","1","785","785","0","785","0.0434783","2019-03-20 15:29:33"
"73","PUF18","3277","17671","NA","dccs","onoiufna6fp3fptbk1prnj8ep3","pub_kVNBE5QcHY","7.65485","2018-10-30 14:10:12","39","37","5","1","2.91126","6","6","1066.67","746.5","830.735","785","1","23","21","1480.81","1381","687.859","1364.5","0.913043","2019-03-20 15:29:31"
"72","PUF18","3277","17672","NA","dccs","uso29ohllmrgj67a694k5b1801","pub_MRiCWm7pzY","2.5641","2018-10-30 14:14:24","39","20","3","0","1.9115","6","5","1714.4","1244","1166.29","1244","0.833333","23","5","1558.2","1765","974.115","1911.5","0.217391","2019-03-20 15:29:29"
"71","PUF18","3277","17677","NA","dccs","j49a7mha8s2u2alithd7japtl7","pub_6bsK48gb@T","3.84615","2018-10-23 14:43:47","39","30","4","0","1.31802","6","5","2226","1635","1570.52","1635","0.833333","23","15","1778.33","1240","1592.68","1240","0.652174","2019-03-20 15:29:22"
"70","PUF18","3277","17678","NA","dccs","1g0vr7elaa85ki5vi3m675rpe3","pub_JFj2Jz7dRb","6.62907","2018-10-23 14:43:37","39","37","5","1","1.88548","6","5","1228.4","1259","362.828","1259","0.833333","23","22","1219.82","885","1271.02","884","0.956522","2019-03-20 15:29:20"
"69","PUF18","3277","17679","NA","dccs","qv2cum97juqamj8fbt0366q2c1","pub_Qw6hKNod9_","6.50086","2018-10-23 14:42:55","39","36","5","1","1.88548","6","5","1288.2","1259","157.546","1259","0.833333","23","21","1666.48","1308","972.149","1308","0.913043","2019-03-20 15:29:18"
"68","PUF18","3277","17680","NA","dccs","5lmvko0mb7d329k2hjqkklc653","pub_5CboEw35dc","8.42393","2018-10-30 14:44:22","39","33","4","1","4.19316","6","2","435","435","8.48528","435","0.333333","23","21","492","501","67.1029","501","0.913043","2019-03-20 15:29:16"
"67","PUF18","3277","17681","NA","dccs","senqsr3k8nhavflg9m1o46a9f1","pub_edo@979aDi","2.30769","2018-10-23 14:44:03","39","18","2","0","3.3615","6","6","644","638","173.389","638","1","23","2","771","771","29.6985","771","0.0869565","2019-03-20 15:29:14"
"66","PUF18","3277","17682","NA","dccs","cgvv6v1j446r5so6cn2c5cc9d0","pub_ASe4iDDJ30","7.50522","2018-10-23 14:43:18","39","37","5","1","2.76163","6","6","925","841","315.07","841","1","23","21","817.81","713","269.57","713","0.913043","2019-03-20 15:29:12"
"65","PUF18","3277","17683","NA","dccs","tl76nm62o22s646q16ed5mbsp7","pub_Or3x4edYS_","8.3095","2018-10-23 14:45:09","39","38","5","1","3.4377","6","5","776","616","436.837","616","0.833333","23","23","1004.61","700","569.505","700","1","2019-03-20 15:29:10"
"64","PUF18","3277","17684","NA","dccs","33p1pnon0rh94oco048el8gln1","pub_nz5FsBjwhf","6.96928","2018-10-30 14:42:39","39","33","4","1","2.73851","6","5","790.4","850","198.576","850","0.833333","23","18","766.556","650","323.159","650","0.782609","2019-03-20 15:29:08"
"63","PUF18","3277","17685","NA","dccs","brmsk3i6tg56ip92061n853an5","pub_RgMkmlY--2","6.79798","2018-10-23 14:42:59","39","36","5","1","2.18259","6","4","1194","1098","410.983","1098","0.666667","23","22","1395.14","990.5","1168.8","989","0.956522","2019-03-20 15:29:06"
"62","PUF18","3277","17686","NA","dccs","ivue8ia06jvb136tvticfhtsc0","pub_kw@EFjnvYo","3.07692","2018-10-30 14:41:51","39","24","3","0","4.02512","6","5","671.2","470","649.938","470","0.833333","23","9","513.556","556","285.27","623.5","0.391304","2019-03-20 15:29:05"
"61","PUF18","3277","17687","NA","dccs","6i93kahsggk8plugedj6034vh5","pub_zOyLOUpXVJ","6.54284","2018-10-23 14:43:53","39","37","5","1","1.79925","6","6","1342.5","1310","527.618","1310","1","23","21","1425.9","1014","1312.5","980.5","0.913043","2019-03-20 15:29:03"
"60","PUF18","3277","17688","NA","dccs","7u5g0g9tsrhba609sisa2laqj3","pub_S8maKKaDY0","7.72832","2018-10-30 14:42:35","39","39","5","1","2.72832","6","6","836.667","854","197.21","854","1","23","23","891.13","725","405.135","725","1","2019-03-20 15:29:01"
"59","PUF18","3277","17689","NA","dccs","90pp1pncrniehp4t3o4ivfu351","pub_MISjKrF9r3","8.07197","2018-10-23 14:42:12","39","39","5","1","3.07197","6","6","758","729","154.842","729","1","23","23","584.522","567","111.956","567","1","2019-03-20 15:28:59"
"58","PUF18","3277","17690","NA","dccs","lto89b3tnmha60knsqqk1uuao0","pub_f-iKo5Q7-K","7.27119","2018-10-23 14:41:57","39","36","5","1","2.6558","6","3","1210.67","883","653.342","883","0.5","23","23","775.348","667","416.229","639","1","2019-03-20 15:28:57"
"57","PUF18","3277","17691","NA","dccs","eahv4qbjs1u9l4t68nq04o3pd0","pub_Ci7d3GT16x","7.90988","2018-10-30 14:40:32","39","39","5","1","2.90988","6","6","848.5","785.5","237.117","785.5","1","23","23","1046.52","603","918.375","602.5","1","2019-03-20 15:28:55"
"56","PUF18","3277","17695","NA","dccs","tvbhcaven792khiv4dr17o6915","pub_zJJ84T4Eg1","3.97436","2018-10-23 14:42:25","39","31","4","0","2.52807","6","6","2778.17","936.5","3150.35","936.5","1","23","15","1076.8","897","489.446","897","0.652174","2019-03-20 15:28:49"
"55","PUF18","3277","17696","NA","dccs","3qu5ns1i9c4qplsq333r3va2n3","pub_~hNErPQAWT","3.84615","2018-10-23 14:42:33","39","30","4","0","2.64721","6","4","1097","886.5","464.123","886.5","0.666667","23","16","1373.19","939","825.997","939","0.695652","2019-03-20 15:28:47"
"54","PUF18","3277","17697","NA","dccs","88vlfu7fnh8c410p73dv13dq33","pub_FF6wytbMQ5","5","2018-11-27 14:41:17","10","10","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2019-03-20 15:28:46"
"53","PUF18","3277","17697","NA","dccs","31k7g4bup7n3gauf767rf27e17","pub_45m_3avKZG","6.35483","2018-12-04 14:29:45","39","33","4","1","2.12406","6","5","1141.4","1128","409.914","1128","0.833333","23","18","1074.5","867.5","586.934","867.5","0.782609","2019-03-20 15:28:45"
"52","PUF18","3277","17698","NA","dccs","ss0qv5o9h02mujcqa7hpfl1e34","pub_Tzb0-eWiVJ","5.51907","2018-10-23 14:41:46","39","32","4","1","1.41651","6","2","1562.5","1562.5","137.886","1562.5","0.333333","23","20","1660.55","804.5","1532.23","804.5","0.869565","2019-03-20 15:28:44"
"51","PUF18","3277","17699","NA","dccs","4rmtqpsumk6nq821igblkt7of1","pub_krOgyEiwyK","3.46154","2018-10-23 14:42:04","39","27","3","0","1.54238","6","4","1725.5","1474.5","833.768","1474.5","0.666667","23","13","1280.92","907","867.382","907","0.565217","2019-03-20 15:28:41"
"50","PUF18","3277","17700","NA","dccs","tmsi3njp3pumhufvlg1vse0md0","pub_~UxInLhsff","7.20817","2018-10-23 14:45:29","39","36","5","1","2.59279","6","6","941.833","909","269.777","909","1","23","20","1077.55","860","458.761","860","0.869565","2019-03-20 15:28:39"
"49","PUF18","3277","17701","NA","dccs","r92aupud400ksfv99c5uojn5o0","pub_v-eHU9wCH3","3.71795","2018-10-23 14:41:59","39","29","4","0","3.50937","6","5","688.8","596","339.454","596","0.833333","23","14","971.286","671","660.652","671","0.608696","2019-03-20 15:28:37"
"48","PUF18","3277","18617","NA","dccs","pv1mk3ueaurevofk2bcoijjkj1","pub_UiGRK0OLv3","7.12843","2018-11-14 10:19:28","39","36","5","1","2.51305","6","6","983.333","943","246.831","943","1","23","20","985.55","962","293.027","962","0.869565","2019-03-20 15:28:30"
"47","PUF18","3277","18618","NA","dccs","5so2moo0vk7d6vr39ghn6d8ec5","pub_GPrbW_O85@","7.12584","2018-11-14 10:18:48","39","35","4","1","2.63866","6","4","896.75","890","493.634","890","0.666667","23","21","659.905","592","278.933","592","0.913043","2019-03-20 15:28:28"
"46","PUF18","3277","18661","NA","dccs","3ughakc85cnvshjqbr19cpd1p6","pub_bZu0aMW0ys","7.45054","2018-11-28 10:17:14","39","36","5","1","2.83515","6","4","860.75","813","163.547","813","0.666667","23","22","892.591","828.5","422.691","828.5","0.956522","2019-03-20 15:28:26"
"45","PUF18","3277","18703","NA","dccs","cbeu2eackuu35983rtohc6dg32","pub_iM4OuItLqQ","7.10157","2018-12-19 10:19:30","39","35","4","1","2.61439","6","4","897.5","900","319.902","900","0.666667","23","21","943.667","649","493.849","649","0.913043","2019-03-20 15:28:10"
